"Hostname","OS Type","IP Address","MAC Address","WLAN (SSID)","AP MAC","Traffic (Session)","Traffic (uplink)","Traffic (downlink)","Data Rate (up)","Data Rate (down)","RSSI","SNR","Radio Type","VLAN","Channel","User Name","Auth Method","Auth Status","Control Plane","Session start time"
"","Unknown","10.100.4.40/::","00:07:0D:3A:15:2D","EHC-15","20:58:69:0C:7C:80","55444536","2664586","52779950","997","19760","-80","14","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 12:05:19"
"android-1d55c29787da2ad8","Unknown","10.60.4.245/::","00:08:22:32:40:FC","EHC-15","B4:79:C8:10:E3:D0","33505373","1495834","32009539","227","4863","-85","11","g/n","60","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 11:23:32"
"Redmi-10A","Unknown","10.40.0.225/::","00:08:22:5C:69:4A","EHC-15","84:23:88:1E:4B:E0","390187591","23193520","366994071","5748","90952","-74","20","g/n","40","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 12:06:52"
"P30-ROW","Unknown","10.50.5.26/::","00:08:22:97:B1:A3","EHC-15","84:23:88:1E:3F:A0","449624577","22904598","426719979","1369","25507","-53","39","g/n","50","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 08:28:08"
"","Unknown","10.60.6.222/::","00:08:22:9D:1C:51","EHC-15","20:58:69:0C:81:B0","38518046","1561916","36956130","2307","54588","-80","17","N/A","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:02:26"
"","Android","10.40.3.232/::","00:08:22:C0:BC:FB","EHC-15","C8:03:F5:33:AC:E0","197847131","12674928","185172203","292","4267","-68","28","g/n","40","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 01:04:03"
"V2111","Unknown","10.30.1.18/::","00:08:3F:61:09:E9","EHC-15","84:23:88:1E:4D:20","14225502","2359915","11865587","9439","47462","-82","11","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:10:56"
"","Unidentified Router or AP","10.90.2.147/::","00:16:78:68:2C:24","EHC-15","B4:79:C8:10:DE:70","2810","1456","1354","2","2","-67","29","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 12:56:07"
"","Unknown","10.30.3.236/::","00:16:88:1F:F3:8C","EHC-15","20:58:69:0C:81:30","202746410","21942467","180803943","251","2075","-85","15","a/n","30","48","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 13:02:55"
"","Unknown","10.60.7.94/::","00:16:88:21:19:47","EHC-15","20:58:69:0C:73:50","3309490","958622","2350868","37","92","-81","14","g/n","60","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 04:39:40"
