"Hostname","OS Type","IP Address","MAC Address","WLAN (SSID)","AP MAC","Traffic (Session)","Traffic (uplink)","Traffic (downlink)","Data Rate (up)","Data Rate (down)","RSSI","SNR","Radio Type","VLAN","Channel","User Name","Auth Method","Auth Status","Control Plane","Session start time"
"","Unknown","10.60.6.231/::","00:01:12:75:5B:A1","EHC-15","B4:79:C8:10:EE:40","27704981","941652","26763329","18833","535266","-65","31","g/n","60","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 09:57:28"
"","Unknown","10.100.5.5/::","00:07:0D:3A:15:2D","EHC-15","20:58:69:0C:7C:80","3473083","986444","2486639","181","456","-81","15","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 09:26:55"
"android-1d55c29787da2ad8","Unknown","10.60.2.135/::","00:08:22:32:40:FC","EHC-15","B4:79:C8:10:E3:D0","2498759","465462","2033297","7052","30807","-91","9","N/A","60","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 10:58:41"
"Redmi-10A","Unknown","10.40.7.52/::","00:08:22:5C:69:4A","EHC-15","84:23:88:1E:4B:E0","128350283","6078386","122271897","203","4101","-74","20","g/n","40","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 02:42:13"
"","Android","10.40.5.234/::","00:08:22:7A:BC:FB","EHC-15","C8:03:F5:33:AC:E0","1694710","294570","1400140","408","1941","-82","14","g/n","40","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 10:00:28"
"P30-ROW","Unknown","10.50.2.208/::","00:08:22:97:B1:A3","EHC-15","84:23:88:1E:3F:A0","162226715","5457728","156768987","1436","41265","-58","34","g/n","50","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 09:56:05"
"","Unknown","10.20.1.77/::","00:08:22:EE:D2:1B","EHC-15","C8:03:F5:33:AC:B0","163297998","5903282","157394716","403","10749","-83","12","g/n","20","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 06:49:41"
"V2111","Unknown","10.90.5.130/::","00:08:3F:61:09:E9","EHC-15","B4:79:C8:10:F4:80","932363","149618","782745","225","1178","-69","27","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 10:47:15"
"","Unidentified Router or AP","10.90.3.222/::","00:16:78:68:2C:24","EHC-15","B4:79:C8:10:DE:70","215737199","12433173","203304026","590","9650","-72","23","g/n","90","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 03:49:37"
"","Unknown","10.30.3.236/::","00:16:88:1F:F3:8C","EHC-15","20:58:69:0C:81:30","18538219","3991541","14546678","280","1023","-77","19","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 23:10:44"
"","Unknown","10.60.0.88/::","00:16:88:21:19:47","EHC-15","20:58:69:2E:E0:C0","73116620","2989112","70127508","101","2391","-77","19","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 02:48:00"
"","Unknown","10.30.4.242/::","00:16:88:21:B3:43","EHC-15","C8:03:F5:39:DE:90","88928236","2825540","86102696","226","6905","-77","17","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 07:31:20"
"","Unknown","10.60.0.33/::","00:16:88:23:7D:DA","EHC-15","C8:03:F5:33:B1:00","273578500","15018500","258560000","1557","26816","-75","22","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 03:38:35"
"","Unknown","10.90.4.126/::","00:16:88:23:7E:61","EHC-15","B4:79:C8:10:D4:A0","1413070","547666","865404","72","114","-73","23","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:51:32"
"","Unknown","10.50.7.78/::","00:16:88:24:22:42","EHC-15","B4:79:C8:10:D9:60","36867695","1750194","35117501","38","777","-91","16","a/n","50","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 20:49:50"
