"Hostname","OS Type","IP Address","MAC Address","WLAN (SSID)","AP MAC","Traffic (Session)","Traffic (uplink)","Traffic (downlink)","Data Rate (up)","Data Rate (down)","RSSI","SNR","Radio Type","VLAN","Channel","User Name","Auth Method","Auth Status","Control Plane","Session start time"
"Redmi8-POr4","Android","10.30.5.163/::","00:0A:F5:C6:51:58","EHC TV","C8:03:F5:33:A5:00","93069","41703","51366","44","54","-83","12","g/n","30","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 14:14:07"
"","Unidentified Router or AP","10.60.2.193/::","00:16:78:69:09:00","EHC TV","B4:79:C8:10:F8:40","44301475","37989","44263486","11","13581","-66","29","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 12:12:52"
"","Unidentified Router or AP","10.90.3.221/::","00:16:78:91:33:E0","EHC TV","B4:79:C8:10:DE:70","174116045","7738824","166377221","3272","70349","-77","19","g/n","90","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 13:50:31"
"","Unidentified Router or AP","10.90.1.30/::","00:16:78:9F:63:DC","EHC TV","B4:79:C8:10:E0:60","11131","840","10291","0","0","-76","20","N/A","90","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 14:31:46"
"Samsung","Unknown","10.60.2.24/::","00:7C:2D:26:92:EF","EHC TV","C8:03:F5:14:C7:A0","579142237","23785252","555356985","8617","201216","-78","17","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 06:58:44"
"Samsung","Unknown","10.40.7.34/::","00:7C:2D:26:92:FD","EHC TV","84:23:88:1E:4B:A0","814791668","21821705","792969963","3579","130059","-60","32","g/n","40","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 11:37:22"
"Samsung","Unknown","10.90.3.123/::","00:7C:2D:26:93:19","EHC TV","B4:79:C8:10:D4:A0","958032128","43946896","914085232","8118","168868","-68","27","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:52:21"
"Samsung","Unknown","10.100.7.163/::","00:7C:2D:26:94:0C","EHC TV","20:58:69:0C:86:C0","32428753","4217157","28211596","1681","11248","-69","25","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 03:09:10"
"Samsung","Unknown","10.20.0.246/::","00:7C:2D:AF:84:E2","EHC TV","B4:79:C8:11:06:40","39092666","390862","38701804","14","1459","-68","28","g/n","20","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 05:06:41"
"Samsung","Unknown","10.100.0.173/::","00:7C:2D:AF:85:04","EHC TV","20:58:69:0C:7A:40","5125406","487548","4637858","15235","144933","-73","24","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 14:27:03"
