"Hostname","OS Type","IP Address","MAC Address","WLAN (SSID)","AP MAC","Traffic (Session)","Traffic (uplink)","Traffic (downlink)","Data Rate (up)","Data Rate (down)","RSSI","SNR","Radio Type","VLAN","Channel","User Name","Auth Method","Auth Status","Control Plane","Session start time"
"Joeria-s-S23-Ultra","Unknown","10.100.7.77/::","0A:F0:43:F7:01:55","Reception Hall-Mobile","84:23:88:1E:4E:80","93783615","32056522","61727093","5169","9954","-82","11","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 07:08:14"
"A55-alkhas-b-hbh","Unknown","10.100.0.82/::","12:63:46:E8:53:A4","Reception Hall-Mobile","84:23:88:1E:44:C0","61654459","3394544","58259915","2261","38814","-86","4","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:26:36"
"","Unknown","10.100.0.184/::","18:87:40:C5:9B:A8","Reception Hall-Mobile","84:23:88:1E:4E:80","","","","","","","","N/A","100","","N/A","Standard+Open","AUTHORIZED","","2025/07/07 08:52:33"
"Galaxy-M12","Unknown","10.100.0.126/::","26:7A:09:7A:34:FE","Reception Hall-Mobile","84:23:88:1E:44:C0","5038841","286764","4752077","381","6327","-63","30","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:39:07"
"Infinix-HOT-30i","Unknown","10.100.7.56/::","26:B4:7C:B4:6E:BC","Reception Hall-Mobile","84:23:88:1E:44:C0","9483286","2039815","7443471","1753","6400","-74","16","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:32:14"
"Galaxy-A16","Unknown","10.100.0.12/::","36:57:A0:EF:68:17","Reception Hall-Mobile","84:23:88:1E:44:C0","207457590","9890573","197567017","6295","125758","-80","10","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:25:27"
"S25-Ultra-alkhas-b-m-tz","Unknown","10.100.0.53/::","36:E4:9D:26:59:FC","Reception Hall-Mobile","84:23:88:1E:44:C0","266920060","18123815","248796245","8532","117135","-64","26","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:16:13"
"Galaxy-A55-5G","Unknown","10.100.0.146/::","4A:6D:CA:37:09:92","Reception Hall-Mobile","84:23:88:1E:44:C0","19444993","1214181","18230812","2248","33760","-90","0","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:42:37"
"Galaxy-M13","Unknown","10.100.0.116/::","52:68:B6:B5:2F:84","Reception Hall-Mobile","84:23:88:1E:44:C0","683252","239600","443652","285","529","-87","3","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:37:40"
"Galaxy-A16-5G","Unknown","10.100.0.66/::","62:A3:C8:DB:40:D9","Reception Hall-Mobile","84:23:88:1E:44:C0","398179","143956","254223","232","410","-77","13","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:51:09"
"vivo-1906","Unknown","10.100.7.244/::","82:1E:A6:06:DC:5E","Reception Hall-Mobile","84:23:88:1E:44:C0","300742123","57821013","242921110","17973","75511","-75","18","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 07:58:00"
"Galaxy-A16","Unknown","10.100.0.79/::","8E:EB:48:81:4F:E6","Reception Hall-Mobile","84:23:88:1E:44:C0","178201738","8429889","169771849","5421","109178","-83","7","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:25:41"
"V2110","Unknown","10.100.0.158/::","AA:F0:CC:17:AB:3D","Reception Hall-Mobile","84:23:88:1E:4E:80","4055844","565060","3490784","1623","10030","-79","14","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:45:47"
"iPhone","Unknown","10.100.0.49/::","B6:ED:C6:DD:C0:CD","Reception Hall-Mobile","84:23:88:1E:4E:80","35585980","2080933","33505047","9909","159547","-80","13","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:48:06"
"NX769J","Unknown","10.100.0.183/::","D2:2F:F8:0E:B6:D3","Reception Hall-Mobile","84:23:88:1E:44:C0","","","","","","","","N/A","100","","N/A","Standard+Open","AUTHORIZED","","2025/07/07 08:51:58"
"DESKTOP-6BF27V8","Windows (Mobile) 8/8.1/10","10.100.3.40/::","E8:6F:38:BC:77:4D","Reception Hall-Mobile","84:23:88:1E:44:C0","1795997298","116567615","1679429683","1173","16901","-59","34","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 19:35:03"
"Galaxy-A15","Unknown","10.100.7.109/::","EE:B4:43:2E:7B:30","Reception Hall-Mobile","84:23:88:1E:44:C0","368665","146682","221983","381","578","-82","8","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:29:59"
