"Hostname","OS Type","IP Address","MAC Address","WLAN (SSID)","AP MAC","Traffic (Session)","Traffic (uplink)","Traffic (downlink)","Data Rate (up)","Data Rate (down)","RSSI","SNR","Radio Type","VLAN","Channel","User Name","Auth Method","Auth Status","Control Plane","Session start time"
"","Unknown","10.90.6.4/::","00:01:12:63:09:A0","EHC-15","B4:79:C8:10:EA:10","25964879","1716644","24248235","46","651","-86","10","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 01:09:30"
"","Unknown","10.100.0.131/::","00:07:0D:3A:15:2D","EHC-15","20:58:69:0C:7A:40","201079","58316","142763","747","1830","-79","17","N/A","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 11:35:30"
"android-1d55c29787da2ad8","Unknown","10.60.6.43/::","00:08:22:32:40:FC","EHC-15","B4:79:C8:10:E3:D0","8500969","780931","7720038","1118","11060","-81","15","g/n","60","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 11:20:33"
"android-41e730715843ce35","Android","10.30.6.60/::","00:08:22:52:16:A7","EHC-15","84:23:88:1E:4C:20","27782380","13666630","14115750","5795","5986","-73","19","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 10:50:24"
"Redmi-10A","Unknown","10.40.1.45/::","00:08:22:5C:69:4A","EHC-15","84:23:88:1E:4B:E0","772421772","27514748","744907024","579","15678","-79","13","g/n","40","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 22:20:11"
"","Unknown","10.60.7.57/::","00:08:22:71:89:2A","EHC-15","20:58:69:0C:81:B0","439255680","27212143","412043537","30101","455800","-80","17","g/n","60","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 00:19:59"
"P30-ROW","Unknown","10.50.0.54/::","00:08:22:97:B1:A3","EHC-15","84:23:88:1E:3F:A0","545009790","21572512","523437278","1925","46731","-67","21","a/n/ac","50","140","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 08:25:43"
"","Android","10.40.1.161/::","00:08:22:B0:BD:FB","EHC-15","C8:03:F5:33:AC:E0","313896963","16768346","297128617","407","7224","-79","17","g/n","40","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 23:32:20"
"V2111","Unknown","10.90.3.115/::","00:08:3F:61:09:E9","EHC-15","B4:79:C8:10:F3:40","1160373","1016","1159357","1","2051","-89","6","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 11:26:40"
"","Unidentified Router or AP","10.90.3.222/::","00:16:78:68:2C:24","EHC-15","B4:79:C8:10:DE:70","94384733","5314273","89070460","422","7078","-74","22","g/n","90","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 08:02:11"
"","Unknown","10.30.3.236/::","00:16:88:1F:F3:8C","EHC-15","20:58:69:0C:81:30","160054157","19182309","140871848","480","3529","-73","23","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 17:23:41"
"","Unknown","10.60.0.88/::","00:16:88:21:19:47","EHC-15","20:58:69:2E:E0:C0","760087","220299","539788","53","130","-85","11","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 10:23:19"
"android-f6c6a41806853f2a","Unknown","10.60.4.22/::","00:16:88:22:9F:88","EHC-15","B4:79:C8:10:F1:F0","80770","33462","47308","21","30","-70","25","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 11:04:07"
"","Unknown","10.60.0.75/::","00:16:88:23:7D:DA","EHC-15","C8:03:F5:33:B1:00","72499689","5328296","67171393","478","6037","-78","20","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 08:26:59"
"","Unknown","10.90.5.37/::","00:16:88:23:7E:61","EHC-15","B4:79:C8:10:D4:A0","1932647","888576","1044071","320","376","-71","25","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 07:03:38"
"","Unknown","10.50.7.78/::","00:16:88:24:22:42","EHC-15","B4:79:C8:10:D9:60","95136481","4636647","90499834","81","1597","-76","18","g/n","50","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 20:49:50"
"","Unknown","10.60.4.244/::","00:16:88:25:BB:AC","EHC-15","B4:79:C8:10:D3:20","187608852","7317203","180291649","159","3933","-83","14","g/n","60","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 22:48:22"
"","Unknown","10.40.4.185/::","00:16:88:27:76:D7","EHC-15","84:23:88:1E:46:30","1420412","587492","832920","89","127","-73","17","a/n","40","60","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 09:42:36"
"","Unknown","10.40.1.181/::","00:16:88:27:C9:DA","EHC-15","84:23:88:1E:4D:B0","56149538","2853643","53295895","93","1749","-66","27","g/n","40","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 03:05:00"
"","Unknown","10.50.6.160/::","00:16:88:28:5C:10","EHC-15","54:EC:2F:06:E9:60","182621253","12920589","169700664","100","1316","-68","29","g/n","50","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 23:43:28"
"android-fc2edb9c0cace7b0","Unknown","10.100.7.73/::","00:16:88:2C:27:FE","EHC-15","20:58:69:0C:A2:80","22231661","140774","22090887","21","3324","-88","17","a/n","100","161","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 09:40:29"
"","Android","10.100.2.89/::","00:16:88:30:09:2E","EHC-15","20:58:69:0C:86:C0","169328351","3628303","165700048","72","3327","-81","19","a/n","100","56","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 20:14:46"
"android-97e3e80e236ec613","Unknown","10.100.7.189/::","00:16:88:30:72:B5","EHC-15","20:58:69:0C:A4:80","2562987","509024","2053963","12","51","-62","34","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 00:24:06"
