"Hostname","OS Type","IP Address","MAC Address","WLAN (SSID)","AP MAC","Traffic (Session)","Traffic (uplink)","Traffic (downlink)","Data Rate (up)","Data Rate (down)","RSSI","SNR","Radio Type","VLAN","Channel","User Name","Auth Method","Auth Status","Control Plane","Session start time"
"","Unidentified Router or AP","10.60.3.214/::","00:16:78:69:09:00","EHC TV","B4:79:C8:10:F8:40","239851055","12261625","227589430","1366","25369","-64","31","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 08:37:20"
"","Unidentified Router or AP","10.90.3.221/::","00:16:78:91:33:E0","EHC TV","B4:79:C8:10:DE:70","68810253","4805921","64004332","11636","154974","-72","24","g/n","90","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 11:43:31"
"","Unidentified Router or AP","10.90.2.21/::","00:16:78:9F:63:DC","EHC TV","B4:79:C8:10:E0:60","127345552","8046910","119298642","42130","624600","-70","24","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 05:16:18"
"Samsung","Unknown","10.60.7.194/::","00:7C:2D:26:92:EF","EHC TV","C8:03:F5:14:C7:A0","3371997707","139308153","3232689554","4356","101103","-76","18","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 23:21:56"
"Samsung","Unknown","10.40.7.174/::","00:7C:2D:26:92:FD","EHC TV","84:23:88:1E:4B:A0","756609356","20869997","735739359","3906","137701","-61","31","g/n","40","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 10:57:10"
"Samsung","Unknown","10.90.3.111/::","00:7C:2D:26:93:19","EHC TV","B4:79:C8:10:D4:A0","506703417","28847831","477855586","1882","31183","-67","29","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 02:57:15"
"Samsung","Unknown","10.100.2.75/::","00:7C:2D:26:94:0C","EHC TV","20:58:69:0C:86:C0","44816617","5215822","39600795","245","1863","-72","21","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 00:26:30"
"Samsung","Unknown","10.20.1.233/::","00:7C:2D:37:27:0F","EHC TV","B4:79:C8:11:06:40","2928187","145415","2782772","126","2428","-92","4","g/n","20","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 12:05:46"
"Samsung","Unknown","10.20.0.166/::","00:7C:2D:AF:84:E2","EHC TV","B4:79:C8:11:06:40","19049271","424736","18624535","73","3224","-62","34","g/n","20","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 08:47:39"
"Samsung","Unknown","10.100.7.1/::","00:7C:2D:AF:85:04","EHC TV","20:58:69:0C:7A:40","9755940","927304","8828636","160","1524","-68","28","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 04:19:55"
"Samsung","Unknown","10.90.4.115/::","00:7C:2D:AF:85:15","EHC TV","B4:79:C8:10:E8:40","20548097","868473","19679624","2608","59097","-85","11","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 03:36:34"
"Samsung","Unknown","10.90.3.198/::","00:7C:2D:AF:85:28","EHC TV","B4:79:C8:10:E0:B0","8680120","248581","8431539","144","4885","-66","29","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 11:47:40"
"Samsung","Unknown","10.90.3.21/::","00:7C:2D:AF:85:56","EHC TV","B4:79:C8:10:C3:F0","185490214","9062918","176427296","7009","136448","-80","17","g/n","90","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 10:47:11"
"Samsung","Unknown","10.100.1.77/::","00:C3:F4:7E:09:C1","EHC TV","20:58:69:0C:7C:80","325663007","13383738","312279269","11939","278572","-78","16","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 04:17:23"
"Samsung","Unknown","10.90.2.228/::","00:C3:F4:7E:09:FD","EHC TV","B4:79:C8:10:D6:F0","42462385","196592","42265793","27","5890","-60","36","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 08:25:35"
"Samsung","Unknown","10.30.1.152/::","00:C3:F4:7E:0A:C3","EHC TV","20:58:69:0C:6A:30","1022629804","53266828","969362976","9999","181971","-79","16","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 01:01:46"
"Samsung","Unknown","10.100.3.193/::","00:C3:F4:7E:0A:E3","EHC TV","20:58:69:0C:7A:40","10408775","593097","9815678","2567","42492","-70","26","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 12:23:47"
"Samsung","Unknown","10.30.1.207/::","00:C3:F4:7E:0B:02","EHC TV","C8:03:F5:33:C0:C0","33705322","2147518","31557804","9099","133719","-83","12","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 12:09:53"
"Samsung","Unknown","10.100.1.39/::","00:C3:F4:7E:0B:3B","EHC TV","20:58:69:0C:86:C0","514287058","25540485","488746573","871","16669","-77","16","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 00:52:02"
"Samsung","Unknown","10.30.5.207/::","00:C3:F4:7E:0B:3D","EHC TV","20:58:69:0C:75:20","5224128","4019713","1204415","448","134","-71","24","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 03:13:54"
"Samsung","Unknown","10.60.1.12/::","00:C3:F4:7E:0B:77","EHC TV","C8:03:F5:33:AA:30","77074674","3227916","73846758","2213","50649","-78","17","g/n","60","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 12:00:12"
"Samsung","Unknown","10.100.3.167/::","00:C3:F4:86:2D:62","EHC TV","20:58:69:0C:63:50","1933746815","88493093","1845253722","5546","115660","-63","29","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 22:39:40"
"Samsung","Unknown","10.30.3.82/::","00:C3:F4:86:2E:1D","EHC TV","C8:03:F5:33:AC:20","156077","67221","88856","1158","1532","-81","14","N/A","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 12:23:02"
"Samsung","Unknown","10.90.4.26/::","00:C3:F4:86:2E:81","EHC TV","B4:79:C8:10:E4:A0","34468426","1293851","33174575","4030","103347","-64","31","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 10:16:22"
"Samsung","Unknown","10.20.1.108/::","00:C3:F4:86:2E:AA","EHC TV","C8:03:F5:33:A7:F0","5202994","519879","4683115","154","1392","-84","13","g/n","20","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 11:28:10"
"Samsung","Unknown","10.90.2.8/::","00:C3:F4:86:2F:4F","EHC TV","B4:79:C8:10:D9:C0","1878685160","70376574","1808308586","38925","1000170","-73","22","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 09:07:06"
"Samsung","Unknown","10.100.0.175/::","00:C3:F4:86:2F:72","EHC TV","20:58:69:0C:6D:B0","971930195","1988194","969942001","57","28160","-71","25","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 23:13:46"
"Samsung","Unknown","10.30.0.10/::","00:C3:F4:86:45:C5","EHC TV","C8:03:F5:33:B0:A0","112741023","472406","112268617","49","11728","-77","17","g/n","30","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/09 02:23:08"
"Samsung","Unknown","10.100.1.250/::","00:C3:F4:86:46:50","EHC TV","20:58:69:0C:B0:80","7502945","1343290","6159655","57","265","-75","22","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 23:27:56"
