"Hostname","OS Type","IP Address","MAC Address","WLAN (SSID)","AP MAC","Traffic (Session)","Traffic (uplink)","Traffic (downlink)","Data Rate (up)","Data Rate (down)","RSSI","SNR","Radio Type","VLAN","Channel","User Name","Auth Method","Auth Status","Control Plane","Session start time"
"android-1d55c29787da2ad8","Unknown","10.60.2.135/::","00:08:22:32:40:FC","EHC-15","B4:79:C8:10:E3:D0","5677803","351215","5326588","13007","197281","-82","16","N/A","60","161","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:33:31"
"Redmi-10A","Unknown","10.40.1.45/::","00:08:22:5C:69:4A","EHC-15","84:23:88:1E:4B:E0","126797892","20897509","105900383","741","3756","-77","17","g/n","40","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 02:42:15"
"","Unknown","10.60.1.156/::","00:08:22:92:F1:6C","EHC-15","B4:79:C8:10:FA:30","0","0","0","0","0","0","0","N/A","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:34:19"
"android-41e730715843ce35","Android","10.30.3.7/::","00:08:22:E0:0D:6E","EHC-15","84:23:88:1E:4C:20","7076960","1296164","5780796","125","559","-66","26","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 07:41:51"
"","Unknown","10.20.0.190/::","00:08:22:EE:D2:1B","EHC-15","C8:03:F5:33:AC:B0","4380068","262309","4117759","46","733","-79","16","g/n","20","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 08:58:15"
"","Unknown","10.40.4.30/::","00:08:22:F1:CB:81","EHC-15","C8:03:F5:33:A1:60","58985123","3899197","55085926","1754","24779","-79","18","N/A","40","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:34:21"
"V2111","Unknown","10.90.2.179/::","00:08:3F:61:09:E9","EHC-15","B4:79:C8:10:DD:D0","63773","26935","36838","230","314","-46","51","g/n","90","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:30:08"
"","Unidentified Router or AP","10.90.3.222/::","00:16:78:68:2C:24","EHC-15","B4:79:C8:10:DE:70","6580091","941028","5639063","847","5075","-73","22","g/n","90","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 07:54:51"
"","Unknown","10.30.3.236/::","00:16:88:1F:F3:8C","EHC-15","20:58:69:0C:81:30","307191478","30787603","276403875","4045","36316","-69","27","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 23:10:44"
"","Unknown","10.60.0.88/::","00:16:88:21:19:47","EHC-15","20:58:69:2E:E0:C0","13851287","1494672","12356615","118","975","-78","18","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 04:09:17"
"android-f6c6a41806853f2a","Unknown","10.60.4.24/::","00:16:88:22:9F:88","EHC-15","B4:79:C8:10:F1:F0","11274645","83379","11191266","49","6602","-72","25","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 09:35:06"
"","Unknown","10.60.0.33/::","00:16:88:23:7D:DA","EHC-15","C8:03:F5:33:B1:00","141609736","2741822","138867914","110","5604","-83","13","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 03:37:13"
"","Unknown","10.90.4.126/::","00:16:88:23:7E:61","EHC-15","B4:79:C8:10:D4:A0","1242596","32628","1209968","11","411","-85","14","a/n","90","36","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 09:43:09"
"","Unknown","10.50.7.78/::","00:16:88:24:22:42","EHC-15","B4:79:C8:10:D9:60","622349469","30934092","591415377","238","4550","-93","13","a/n","50","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 20:49:50"
"","Unknown","10.40.2.176/::","00:16:88:27:76:D7","EHC-15","84:23:88:1E:46:30","12282842","596737","11686105","163","3193","-68","25","g/n","40","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 09:31:15"
"","Unknown","10.60.5.39/::","00:16:88:28:1E:1D","EHC-15","54:EC:2F:07:59:F0","180497870","4911748","175586122","2216","79235","-74","20","g/n","60","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 23:50:12"
"","Unknown","10.50.6.160/::","00:16:88:28:5C:10","EHC-15","54:EC:2F:06:E9:60","12280809","2828035","9452774","72","242","-68","29","g/n","50","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 23:43:28"
"android-fc2edb9c0cace7b0","Unknown","10.100.7.73/::","00:16:88:2C:27:FE","EHC-15","20:58:69:0C:A2:80","2788643","748842","2039801","15","40","-67","28","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 20:39:24"
"","Android","10.100.2.89/::","00:16:88:30:09:2E","EHC-15","20:58:69:0C:86:C0","60804317","1293177","59511140","38","1754","-87","13","a/n","100","56","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 00:40:14"
"","Unknown","10.40.5.22/::","00:17:0D:39:1F:BC","EHC-15","84:23:88:1E:47:E0","93573060","9457763","84115297","150","1339","-77","12","a/n","40","128","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 13:34:57"
