"Hostname","OS Type","IP Address","MAC Address","WLAN (SSID)","AP MAC","Traffic (Session)","Traffic (uplink)","Traffic (downlink)","Data Rate (up)","Data Rate (down)","RSSI","SNR","Radio Type","VLAN","Channel","User Name","Auth Method","Auth Status","Control Plane","Session start time"
"Julie-s-S24","Unknown","10.100.3.92/::","06:BD:E5:1E:53:1D","Reception Hall-Mobile","84:23:88:1E:4E:80","11001823","3614545","7387278","731","1495","-50","40","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:20:10"
"Joeria-s-S23-Ultra","Unknown","10.100.0.117/::","0A:F0:43:F7:01:55","Reception Hall-Mobile","84:23:88:1E:4E:80","52243395","4203889","48039506","2481","28358","-70","23","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 11:14:22"
"Muhammed-s-Galaxy-A21s","Unknown","10.100.3.125/::","12:8B:A3:95:F9:B3","Reception Hall-Mobile","84:23:88:1E:4E:80","3836081","494559","3341522","2343","15836","-45","45","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 11:35:01"
"iPhone","Unknown","10.100.4.170/::","42:0C:6B:31:FE:29","Reception Hall-Mobile","84:23:88:1E:4E:80","1010712","83664","927048","3217","35655","-54","36","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 11:42:08"
"Galaxy-S24-Ultra","Unknown","10.100.2.132/::","42:8C:92:C6:C9:5F","Reception Hall-Mobile","84:23:88:1E:4E:80","113288417","8758323","104530094","1537","18348","-54","36","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:06:57"
"S24-Ultra-alkhas-b-byan","Unknown","10.100.2.103/::","4A:5C:6D:EF:7A:28","Reception Hall-Mobile","84:23:88:1E:4E:80","51766630","2680988","49085642","617","11302","-57","36","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 09:36:17"
"","Unknown","10.100.3.91/::","4A:98:4F:3C:9B:0A","Reception Hall-Mobile","84:23:88:1E:4E:80","","","","","","","","N/A","100","","N/A","Standard+Open","AUTHORIZED","","2025/07/08 11:43:41"
"Redmi-Note-10","Unknown","10.100.1.81/::","50:DA:D6:5E:18:20","Reception Hall-Mobile","84:23:88:1E:44:C0","21521525","1080382","20441143","319","6040","-69","24","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:46:13"
"iPhone","Unknown","10.100.2.161/::","6A:80:A4:10:D8:1E","Reception Hall-Mobile","84:23:88:1E:4E:80","67396","17112","50284","92","270","-50","40","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 11:39:30"
"iPhone","Unknown","10.100.4.147/::","76:78:39:4E:53:70","Reception Hall-Mobile","84:23:88:1E:4E:80","919","298","621","1","2","-81","9","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 11:37:41"
"iPhone","Unknown","10.100.2.109/::","8A:28:B9:0C:A3:16","Reception Hall-Mobile","84:23:88:1E:4E:80","784554","170463","614091","402","1451","-58","32","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 11:35:33"
"Galaxy-A25-5G","Unknown","10.100.2.163/::","96:B2:9A:9D:AF:6D","Reception Hall-Mobile","84:23:88:1E:4E:80","107107915","33000248","74107667","6080","13655","-47","43","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:12:09"
"Duday","Unknown","10.100.2.13/::","AE:BA:57:4C:5D:31","Reception Hall-Mobile","84:23:88:1E:4E:80","17306045","1930949","15375096","211","1683","-54","36","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 09:10:21"
"Marwan-ultra24","Unknown","10.100.2.130/::","BA:AC:DF:0D:15:0D","Reception Hall-Mobile","84:23:88:1E:4E:80","17323698","2442435","14881263","470","2869","-59","31","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:11:58"
"S24-Ultra-alkhas-b-Walaa","Unknown","10.100.2.100/::","C6:ED:4A:C2:49:D7","Reception Hall-Mobile","84:23:88:1E:4E:80","121919861","105588136","16331725","23899","3696","-57","33","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:26:09"
"real-me","Unknown","10.100.3.196/::","D6:67:DA:74:1C:02","Reception Hall-Mobile","84:23:88:1E:4E:80","2923284","807367","2115917","212","556","-58","32","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:39:08"
"Redmi-Note-14-Pro","Unknown","10.100.3.90/::","E6:EB:48:EE:E5:0D","Reception Hall-Mobile","84:23:88:1E:4E:80","42472859","3827125","38645734","771","7789","-52","38","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:19:53"
"","Unknown","10.100.4.126/::","EE:65:05:FE:CA:5C","Reception Hall-Mobile","84:23:88:1E:4E:80","433207","126522","306685","536","1299","-48","42","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 11:38:40"
"iPhone","Unknown","10.100.2.107/::","F2:FC:1F:A6:8B:06","Reception Hall-Mobile","84:23:88:1E:4E:80","","","","","","","","N/A","100","","N/A","Standard+Open","AUTHORIZED","","2025/07/08 11:42:55"
