"Hostname","OS Type","IP Address","MAC Address","WLAN (SSID)","AP MAC","Traffic (Session)","Traffic (uplink)","Traffic (downlink)","Data Rate (up)","Data Rate (down)","RSSI","SNR","Radio Type","VLAN","Channel","User Name","Auth Method","Auth Status","Control Plane","Session start time"
"","Unidentified Router or AP","10.60.2.193/::","00:16:78:69:09:00","EHC TV","B4:79:C8:10:F8:40","27471145","57173","27413972","14","6887","-67","28","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 11:52:24"
"","Unidentified Router or AP","10.90.3.221/::","00:16:78:91:33:E0","EHC TV","B4:79:C8:10:DE:70","6432247","180481","6251766","491","17034","-75","20","g/n","90","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 12:46:32"
"","Unidentified Router or AP","10.90.3.252/::","00:16:78:9F:63:DC","EHC TV","B4:79:C8:10:E0:60","13750105","1025887","12724218","3320","41178","-75","21","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 13:00:48"
"Samsung","Unknown","10.60.2.177/::","00:7C:2D:26:92:EF","EHC TV","C8:03:F5:14:C7:A0","1950230161","77107878","1873122283","12866","312551","-71","24","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 06:18:03"
"Samsung","Unknown","10.40.3.169/::","00:7C:2D:26:92:FD","EHC TV","84:23:88:1E:4B:A0","5426992145","133461498","5293530647","12417","492513","-61","31","g/n","40","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 11:37:22"
"Samsung","Unknown","10.90.3.123/::","00:7C:2D:26:93:19","EHC TV","B4:79:C8:10:D5:30","20198077","937882","19260195","259","5326","-86","10","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 12:04:02"
"Samsung","Unknown","10.100.4.117/::","00:7C:2D:26:94:0C","EHC TV","20:58:69:0C:86:C0","11229181","1202406","10026775","197","1646","-71","23","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 00:26:30"
"Samsung","Unknown","10.20.1.81/::","00:7C:2D:AF:84:E2","EHC TV","B4:79:C8:11:06:40","8680228","390902","8289326","162","3445","-67","29","g/n","20","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 12:25:05"
"Samsung","Unknown","10.100.5.133/::","00:7C:2D:AF:85:04","EHC TV","20:58:69:0C:7A:40","3540953","296445","3244508","463","5077","-69","27","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 12:56:00"
"Samsung","Unknown","10.90.2.137/::","00:7C:2D:AF:85:15","EHC TV","B4:79:C8:10:DF:10","29546786","1423356","28123430","193","3830","-69","27","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 11:03:28"
