"Hostname","OS Type","IP Address","MAC Address","WLAN (SSID)","AP MAC","Traffic (Session)","Traffic (uplink)","Traffic (downlink)","Data Rate (up)","Data Rate (down)","RSSI","SNR","Radio Type","VLAN","Channel","User Name","Auth Method","Auth Status","Control Plane","Session start time"
"","Unidentified Router or AP","10.60.2.193/::","00:16:78:69:09:00","EHC TV","B4:79:C8:10:F8:40","18737982","5152","18732830","36","131921","-66","29","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:52:47"
"","Unidentified Router or AP","10.90.3.221/::","00:16:78:91:33:E0","EHC TV","B4:79:C8:10:DE:70","29420453","542797","28877656","437","23250","-75","21","g/n","90","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 09:33:57"
"","Unidentified Router or AP","10.90.3.252/::","00:16:78:9F:63:DC","EHC TV","B4:79:C8:10:E0:60","68451","1036","67415","43","2808","-79","15","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 11:41:37"
"Samsung","Unknown","10.60.2.177/::","00:7C:2D:26:92:EF","EHC TV","C8:03:F5:14:C7:A0","1559209645","60648102","1498561543","63572","1570819","-71","23","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 06:18:03"
"Samsung","Unknown","10.40.3.169/::","00:7C:2D:26:92:FD","EHC TV","84:23:88:1E:4B:A0","5136742875","124728260","5012014615","21851","878068","-59","33","g/n","40","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 11:37:22"
"Samsung","Unknown","10.90.3.123/::","00:7C:2D:26:93:19","EHC TV","B4:79:C8:10:D5:30","463430627","19206796","444223831","2562","59261","-85","11","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 08:04:03"
"Samsung","Unknown","10.100.4.117/::","00:7C:2D:26:94:0C","EHC TV","20:58:69:0C:86:C0","11229100","1202406","10026694","1145","9549","-70","24","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 00:26:30"
"Samsung","Unknown","10.20.0.147/::","00:7C:2D:AF:84:E2","EHC TV","B4:79:C8:11:06:40","35103714","907477","34196237","83","3143","-69","27","g/n","20","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 04:23:50"
"Samsung","Unknown","10.100.3.23/::","00:7C:2D:AF:85:04","EHC TV","20:58:69:0C:7A:40","14310532","1327136","12983396","231","2264","-67","30","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 22:53:37"
"Samsung","Unknown","10.90.2.137/::","00:7C:2D:AF:85:15","EHC TV","B4:79:C8:10:DF:10","8966860","483595","8483265","210","3685","-70","26","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 11:03:28"
"Samsung","Unknown","10.90.3.75/::","00:7C:2D:AF:85:28","EHC TV","B4:79:C8:10:E0:B0","80225564","3812552","76413012","10590","212258","-63","32","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 11:36:24"
"Samsung","Unknown","10.90.3.168/::","00:7C:2D:AF:85:56","EHC TV","B4:79:C8:10:C3:F0","40713000","1390200","39322800","689","19505","-84","13","g/n","90","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 09:23:35"
"Samsung","Unknown","10.100.4.75/::","00:C3:F4:7E:09:C1","EHC TV","20:58:69:0C:7C:80","84880","46431","38449","26","22","-71","25","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 11:13:18"
