"Hostname","OS Type","IP Address","MAC Address","WLAN (SSID)","AP MAC","Traffic (Session)","Traffic (uplink)","Traffic (downlink)","Data Rate (up)","Data Rate (down)","RSSI","SNR","Radio Type","VLAN","Channel","User Name","Auth Method","Auth Status","Control Plane","Session start time"
"","Unidentified Router or AP","10.60.2.193/::","00:16:78:69:09:00","EHC TV","8C:FE:74:04:24:10","6937360","713851","6223509","1187","10355","-84","13","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:22:24"
"","Unidentified Router or AP","10.90.3.221/::","00:16:78:91:33:E0","EHC TV","B4:79:C8:10:DE:70","11467775","145831","11321944","43","3374","-76","19","g/n","90","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 09:33:57"
"","Unidentified Router or AP","10.90.1.30/::","00:16:78:9F:63:DC","EHC TV","B4:79:C8:10:E0:60","197969284","14449541","183519743","13761","174780","-74","20","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 06:53:56"
"Samsung","Unknown","10.60.0.83/::","00:7C:2D:26:92:EF","EHC TV","C8:03:F5:14:C7:A0","1267757276","49422212","1218335064","10431","257141","-72","23","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 06:18:03"
"Samsung","Unknown","10.40.3.169/::","00:7C:2D:26:92:FD","EHC TV","84:23:88:1E:4B:A0","4813161332","114234388","4698926944","72807","2994854","-58","34","g/n","40","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 11:37:22"
"Samsung","Unknown","10.90.3.123/::","00:7C:2D:26:93:19","EHC TV","B4:79:C8:10:D5:30","214591388","8838705","205752683","2782","64783","-86","10","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 08:04:03"
"Samsung","Unknown","10.100.6.105/::","00:7C:2D:26:94:0C","EHC TV","20:58:69:0C:86:C0","6862268","673497","6188771","23","212","-70","23","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 00:26:30"
"Samsung","Unknown","10.20.0.147/::","00:7C:2D:AF:84:E2","EHC TV","B4:79:C8:11:06:40","29470108","907477","28562631","134","4237","-70","25","g/n","20","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 04:23:50"
"Samsung","Unknown","10.100.3.23/::","00:7C:2D:AF:85:04","EHC TV","20:58:69:0C:7A:40","14310302","1327037","12983265","833","8150","-71","25","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 22:53:37"
"Samsung","Unknown","10.90.2.137/::","00:7C:2D:AF:85:15","EHC TV","B4:79:C8:10:DF:10","1019320784","41381444","977939340","4370","103277","-68","27","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 06:35:23"
"Samsung","Unknown","10.90.3.65/::","00:7C:2D:AF:85:56","EHC TV","B4:79:C8:10:C3:F0","22734205","913657","21820548","11007","262898","-82","14","N/A","90","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 09:23:35"
"Samsung","Unknown","10.100.2.171/::","00:C3:F4:7E:09:C1","EHC TV","20:58:69:0C:7C:80","3833947","357326","3476621","138","1347","-74","21","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 09:50:36"
"Samsung","Unknown","10.90.2.212/::","00:C3:F4:7E:09:FD","EHC TV","8C:FE:74:04:4D:30","8752332","151159","8601173","68","3923","-84","12","g/n","90","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 09:54:58"
"Samsung","Unknown","10.30.4.158/::","00:C3:F4:7E:0A:C3","EHC TV","20:58:69:0C:6A:30","53038","19891","33147","8","14","-75","20","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 09:54:25"
"Samsung","Unknown","10.100.2.160/::","00:C3:F4:7E:0A:E3","EHC TV","20:58:69:0C:98:30","69639102","6277686","63361416","4966","50127","-70","28","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 23:20:00"
