"Hostname","OS Type","IP Address","MAC Address","WLAN (SSID)","AP MAC","Traffic (Session)","Traffic (uplink)","Traffic (downlink)","Data Rate (up)","Data Rate (down)","RSSI","SNR","Radio Type","VLAN","Channel","User Name","Auth Method","Auth Status","Control Plane","Session start time"
"Samsung","Unknown","10.100.6.231/::","00:7C:2D:26:92:E4","Reception Hall-TV","84:23:88:1E:4E:80","321160999","100762","321060237","1","4254","-64","29","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 13:26:43"
"Samsung","Unknown","10.100.6.37/::","00:7C:2D:26:93:E7","Reception Hall-TV","84:23:88:1E:4E:80","194388628","745254","193643374","23","5977","-70","23","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 22:43:47"
"Samsung","Unknown","10.100.1.23/::","00:C3:F4:7E:0A:E6","Reception Hall-TV","84:23:88:1E:4E:80","259956929","484804","259472125","9","5319","-45","48","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 18:49:41"
"Z-Flip6-alkhas-b-Asma","Unknown","10.100.3.10/::","02:DD:C3:B3:7D:B8","Reception Hall-TV","84:23:88:1E:44:C0","416762","65633","351129","63","339","-66","24","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:05:40"
"S24-Ultra-alkhas-b-anwr","Unknown","10.100.3.46/::","06:0C:48:1A:D0:3D","Reception Hall-TV","84:23:88:1E:4E:80","7609783","1118841","6490942","1291","7495","-75","15","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:10:09"
"Galaxy-M13","Unknown","10.100.3.54/::","06:42:E8:32:92:25","Reception Hall-TV","84:23:88:1E:4E:80","3055999","481038","2574961","690","3694","-69","24","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:10:53"
"iPhone-2","Unknown","10.100.2.114/::","14:60:CB:06:24:D1","Reception Hall-TV","84:23:88:1E:4E:80","709061","197488","511573","702","1820","-56","34","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:19:54"
"Galaxy-A35-5G","Unknown","10.100.3.75/::","1A:CA:80:1A:6B:1B","Reception Hall-TV","84:23:88:1E:4E:80","551712","173405","378307","444","970","-64","26","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:18:05"
"iPhone","Unknown","10.100.3.53/::","22:77:9E:F3:94:1D","Reception Hall-TV","84:23:88:1E:44:C0","138120","52038","86082","68","112","-72","18","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:12:33"
"","Unknown","10.100.3.7/::","3A:72:AA:80:BD:88","Reception Hall-TV","84:23:88:1E:44:C0","178870246","9816377","169053869","8000","137778","-70","20","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:04:11"
"S23-Ultra-alkhas-b-rna","Unknown","10.100.3.0/::","3E:8E:B3:CB:7F:76","Reception Hall-TV","84:23:88:1E:44:C0","166106","72800","93306","55","71","-84","6","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:02:47"
"denielle-s-A52s","Unknown","10.100.2.119/::","46:80:E6:36:48:71","Reception Hall-TV","84:23:88:1E:4E:80","14358683","1053895","13304788","400","5058","-54","36","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 09:40:45"
"Galaxy-S24-Ultra","Unknown","10.100.3.59/::","4E:44:B2:67:F9:A3","Reception Hall-TV","84:23:88:1E:44:C0","594","300","294","0","0","-87","3","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:12:16"
"S24-Ultra-alkhas-b-am","Unknown","10.100.2.127/::","5A:BA:E8:A6:A7:C3","Reception Hall-TV","84:23:88:1E:4E:80","1116571","257194","859377","760","2542","-67","23","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 09:58:54"
"S24-Ultra-alkhas-b-maria","Unknown","10.100.3.36/::","5E:1A:70:B0:3E:67","Reception Hall-TV","84:23:88:1E:4E:80","41028556","4308913","36719643","6412","54642","-69","21","N/A","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:24:53"
"","Unknown","10.100.3.110/::","72:D8:91:8A:B4:1D","Reception Hall-TV","84:23:88:1E:4E:80","37715","25446","12269","330","159","-53","37","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:23:18"
"Redmi-13C","Unknown","10.100.3.94/::","7A:B8:C2:69:F0:33","Reception Hall-TV","84:23:88:1E:4E:80","16009188","1608387","14400801","6258","56034","-61","29","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:20:18"
"Galaxy-A55-5G","Unknown","10.100.2.133/::","96:32:64:1A:1A:7D","Reception Hall-TV","84:23:88:1E:44:C0","51042057","3105893","47936164","1236","19090","-72","18","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 09:42:46"
"M2003J15SC-RedmiNote","Android","10.100.2.142/::","98:F6:21:82:34:D6","Reception Hall-TV","84:23:88:1E:4E:80","13106300","1447362","11658938","843","6798","-69","24","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 09:46:05"
"iPhone","Unknown","10.100.2.101/::","A2:21:F0:A4:8B:58","Reception Hall-TV","84:23:88:1E:44:C0","335450","78033","257417","1279","4219","-69","21","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:13:13"
"Galaxy-A55-5G","Unknown","10.100.3.24/::","A2:C4:A8:09:C7:41","Reception Hall-TV","84:23:88:1E:44:C0","24345","8410","15935","13","24","-69","21","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:06:10"
"Galaxy-A25-5G","Unknown","10.100.2.231/::","BE:89:EC:8A:F2:20","Reception Hall-TV","84:23:88:1E:4E:80","31801166","2335076","29466090","2105","26569","-65","25","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 09:57:20"
"","Unknown","10.100.3.47/::","C6:31:F5:B4:70:F4","Reception Hall-TV","84:23:88:1E:44:C0","","","","","","","","N/A","100","","N/A","Standard+Open","AUTHORIZED","","2025/07/08 10:24:49"
"S22-alkhas-b-hsn","Unknown","10.100.2.140/::","C6:F0:64:8C:45:23","Reception Hall-TV","84:23:88:1E:44:C0","216216385","8606681","207609704","3550","85647","-60","30","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 09:44:10"
"","Unknown","10.100.3.80/::","CA:52:9F:AE:3D:AA","Reception Hall-TV","84:23:88:1E:44:C0","10330085","1038026","9292059","3274","29312","-67","23","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:18:41"
