"Hostname","OS Type","IP Address","MAC Address","WLAN (SSID)","AP MAC","Traffic (Session)","Traffic (uplink)","Traffic (downlink)","Data Rate (up)","Data Rate (down)","RSSI","SNR","Radio Type","VLAN","Channel","User Name","Auth Method","Auth Status","Control Plane","Session start time"
"Samsung","Unknown","10.100.6.231/::","00:7C:2D:26:92:E4","Reception Hall-TV","84:23:88:1E:4E:80","321160999","100762","321060237","1","4223","-64","29","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 13:26:43"
"Samsung","Unknown","10.100.6.37/::","00:7C:2D:26:93:E7","Reception Hall-TV","84:23:88:1E:4E:80","194388628","745254","193643374","22","5879","-70","23","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 22:43:47"
"Samsung","Unknown","10.100.1.23/::","00:C3:F4:7E:0A:E6","Reception Hall-TV","84:23:88:1E:4E:80","259956929","484804","259472125","9","5261","-45","48","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 18:49:41"
"Z-Flip6-alkhas-b-Asma","Unknown","10.100.3.10/::","02:DD:C3:B3:7D:B8","Reception Hall-TV","84:23:88:1E:4E:80","789418","48131","741287","233","3598","-60","30","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:25:37"
"S24-Ultra-alkhas-b-anwr","Unknown","10.100.3.46/::","06:0C:48:1A:D0:3D","Reception Hall-TV","84:23:88:1E:4E:80","7835373","1210741","6624632","861","4711","-60","30","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:10:09"
"Galaxy-A35-5G","Unknown","10.100.3.75/::","1A:CA:80:1A:6B:1B","Reception Hall-TV","84:23:88:1E:4E:80","10497486","1097162","9400324","1179","10107","-63","27","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:18:05"
"","Unknown","10.100.3.7/::","3A:72:AA:80:BD:88","Reception Hall-TV","84:23:88:1E:44:C0","202908115","11255111","191653004","6373","108523","-81","9","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:30:45"
"S23-Ultra-alkhas-b-rna","Unknown","10.100.3.0/::","3E:8E:B3:CB:7F:76","Reception Hall-TV","84:23:88:1E:44:C0","166106","72800","93306","39","50","-83","6","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:02:47"
"Galaxy-A34-5G","Unknown","10.100.3.137/::","46:4C:25:89:3B:AF","Reception Hall-TV","84:23:88:1E:44:C0","278893","47925","230968","544","2624","-70","19","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:27:46"
"denielle-s-A52s","Unknown","10.100.2.119/::","46:80:E6:36:48:71","Reception Hall-TV","84:23:88:1E:4E:80","14380371","1060406","13319965","334","4201","-52","38","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 09:40:45"
"S24-Ultra-alkhas-b-am","Unknown","10.100.2.127/::","5A:BA:E8:A6:A7:C3","Reception Hall-TV","84:23:88:1E:44:C0","48055","17496","30559","59","104","-82","7","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:28:45"
"","Unknown","10.100.3.110/::","72:D8:91:8A:B4:1D","Reception Hall-TV","84:23:88:1E:44:C0","","","","","","","","N/A","100","","N/A","Standard+Open","AUTHORIZED","","2025/07/08 10:33:58"
"Redmi-13C","Unknown","10.100.3.94/::","7A:B8:C2:69:F0:33","Reception Hall-TV","84:23:88:1E:4E:80","16503434","1846996","14656438","2317","18389","-61","29","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:20:18"
"OPPO-Reno11-F-5G","Unknown","10.100.2.151/::","86:D2:EA:54:B5:80","Reception Hall-TV","84:23:88:1E:4E:80","169234","60227","109007","318","576","-55","35","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:30:23"
"Galaxy-A55-5G","Unknown","10.100.2.133/::","96:32:64:1A:1A:7D","Reception Hall-TV","84:23:88:1E:4E:80","1331","732","599","3","3","-55","35","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:30:16"
"M2003J15SC-RedmiNote","Android","10.100.2.142/::","98:F6:21:82:34:D6","Reception Hall-TV","84:23:88:1E:4E:80","13195076","1464257","11730819","649","5202","-59","34","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 09:46:05"
"iPhone","Unknown","10.100.2.101/::","A2:21:F0:A4:8B:58","Reception Hall-TV","84:23:88:1E:4E:80","133270","26753","106517","122","488","-50","40","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:29:57"
"Galaxy-A55-5G","Unknown","10.100.3.24/::","A2:C4:A8:09:C7:41","Reception Hall-TV","84:23:88:1E:44:C0","26025","9230","16795","7","14","-69","20","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:06:10"
"Galaxy-A25-5G","Unknown","10.100.2.231/::","BE:89:EC:8A:F2:20","Reception Hall-TV","84:23:88:1E:4E:80","32923392","2757159","30166233","1672","18293","-64","26","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 09:57:20"
"","Unknown","10.100.3.47/::","C6:31:F5:B4:70:F4","Reception Hall-TV","84:23:88:1E:44:C0","1978","1640","338","18","3","-62","28","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:31:44"
"S22-alkhas-b-hsn","Unknown","10.100.2.140/::","C6:F0:64:8C:45:23","Reception Hall-TV","84:23:88:1E:44:C0","216216455","8606709","207609746","2904","70067","-69","20","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 09:44:10"
"","Unknown","10.100.3.80/::","CA:52:9F:AE:3D:AA","Reception Hall-TV","84:23:88:1E:4E:80","20949","7873","13076","67","112","-50","40","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:31:38"
"Galaxy-A16","Unknown","10.100.2.21/::","D6:9C:86:B1:AD:7F","Reception Hall-TV","84:23:88:1E:44:C0","7108","3608","3500","9","9","-82","7","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/08 10:30:23"
